type,from,to,detail,status,confidence,verification,url_count,source_1,source_2,source_3,more_sources,last_updated
contractor_for,Boldt Company,Microsoft,"Boldt performed contractor work (structural steel, concrete and more, with Ironworkers Local 8) on Microsoft's multi-billion-dollar Mount Pleasant, WI AI data center campus (initial $3.3B phase operational 2026; a further $4B phase announced); in 2025 Boldt hired Dale Lewis, formerly Microsoft's director of construction for Mount Pleasant, as its director of data centers.",under way,high,links from original research round,4,https://lsc-pagepro.mydigitalpublication.com/article/Boldt+Company+and+Local+8+at+Microsoft+Data+Center/4985326/847070/article.html,https://biztimes.com/the-boldt-co-names-former-microsoft-leader-as-its-director-of-data-centers/,https://www.wispolitics.com/2025/boldt-co-aims-to-play-active-role-in-states-data-center-development/,https://www.boldt.com/markets/data-center-construction/,2026-09-08
contractor_for,Brasfield & Gorrie,Compass Datacenters,"General contractor for Building Three at Compass Red Oak (Dallas area), TX data center campus; topped out (Texas Contractor) | GC on Compass Red Oak TX campus - Building Three topped out (2024/25).",completed,high,links from original research round,4,https://touchplan.io/case-study/keeping-up-with-demand-in-data-center-construction-a-leaders-story/,https://acppubs.com/TXC/article/8C070A5A-brasfield-gorrie-tops-out-texas-data-center-project,https://www.brasfieldgorrie.com/brasfield-gorrie-tops-out-texas-data-center-project/,https://www.brasfieldgorrie.com/markets/mission-critical/,2026-09-08
contractor_for,Brasfield & Gorrie,DataBank,"General contractor for DataBank data center campuses in Dallas, TX, Culpeper, VA and Atlanta, GA (2024-) | GC for DataBank ATL4 data center, Atlanta GA (groundbreaking announced jointly by DataBank and Brasfield & Gorrie); also ATL-DC2 campus data hall build-outs.",ongoing,high,links from original research round,3,https://www.constructiondive.com/news/databank-data-centers-dallas-virginia-atlanta/730800/,https://www.brasfieldgorrie.com/databank-and-brasfield-gorrie-break-ground-on-new-campus-data-center/,https://www.brasfieldgorrie.com/projects/atl-dc2-campus-data-hall-build-outs/,,2026-09-08
contractor_for,Burns & McDonnell,Meta,"Burns & McDonnell was named on the build team for Facebook's (Meta's) Mesa, AZ data center campus at construction start; B&McD ranks among the largest US MEP/electrical engineering and EPC firms for AI data centers, specializing in on-site generation, bridging power, utility interconnection and phased EPC substation delivery.",completed,medium,links from original research round,3,https://bdcnetwork.com/construction-begins-facebooks-mesa-data-center?page=1,https://www.burnsmcd.com/services/buildings/mission-critical-buildings/data-centers-switch-centers,https://info.burnsmcd.com/benchmark/article/hyperscale-data-centers-and-how-to-power-them,,2026-09-08
contractor_for,Burns & McDonnell,Rowan Digital Infrastructure,"EPC delivery of Rowan Green Data's Temple TX data center ($100M+), completed summer 2023.",completed,high,links from original research round,1,https://info.burnsmcd.com/benchmark/article/power-play-accelerating-delivery-of-a-data-center-facility,,,,2026-09-08
contractor_for,Clark Construction Group,Iron Mountain,"GC for Iron Mountain IMDC Richmond campus, Sandston VA (66 acres, 200+ MW, 1.1M sq ft at full build); Building 1 (350,000 sq ft) broke ground Jul 2026, completion 2027.",under construction,high,links from original research round,2,https://www.clarkconstruction.com/news/clark-construction-and-iron-mountain-break-ground-200-mw-data-center-campus,https://www.clarkconstruction.com/our-work/projects/imdc-richmond-building-1,,,2026-09-08
contractor_for,Clark Construction Group,NTT,"GC for NTT VA6, Ashburn VA (180,000 sq ft, two storeys, 24 MW; broke ground May 2022, substantial completion Aug 2023) on NTT's 78-acre campus; earlier NTT Ashburn buildings.",completed,high,links from original research round,3,https://www.clarkconstruction.com/our-work/projects/va6-data-center,https://www.clarkconstruction.com/news/clark-delivers-latest-ntt-data-center-ashburn,https://www.constructiondive.com/news/clark-breaks-ground-data-center-project-ashburn-virginia/627753/,,2026-09-08
contractor_for,Clayco,Microsoft,"Design-build / GC for Microsoft Elk Grove Village, IL campus - $450M, three buildings on 37 acres, ~400,000 SF; Microsoft listed among Clayco data center customers",completed,medium,links from original research round,2,https://michaelbommarito.com/wiki/datacenters/entities/construction/,https://www.colliers.com/en/news/chicago/clayco-sees-revenue-soar-from-data-center-projects-as-ai-drives-demand,,,2026-09-08
contractor_for,Clayco,QTS Data Centers,"General contractor (alongside HITT) on QTS Fayetteville, GA 615-acre campus; QTS listed among Clayco data center customers",ongoing,medium,links from original research round,2,https://brightlio.com/data-centers-in-georgia/,https://michaelbommarito.com/wiki/datacenters/entities/construction/,,,2026-09-08
contractor_for,Clayco,Related Digital,"Construction manager for Phase 1 of Related Digital's hyperscale data center campus in Cheyenne WY (Clayco Compute unit, 2025-).",under construction,high,links from original research round,2,https://claycorp.com/project/related-digital-cheyenne-data-center-campus,https://claycorp.com/work/mission-critical,,,2026-09-08
contractor_for,Clune Construction Company,Serverfarm,Multi-site national mission-critical construction partnership with Serverfarm on AI-ready data center developments (Clune case study).,ongoing programme,high,links from original research round,1,https://www.clunegc.com/serverfarm-mission-critical-alignment-that-accelerates-scale/,,,,2026-09-08
contractor_for,Clune Construction Company,T5 Data Centers,"GC for T5 Chicago III, Northlake IL (250,000 sq ft, three storeys, 36 MW; topped out 2025) - extends 10+ year T5/Clune partnership.",under construction,medium,links from original research round,1,https://www.connectcre.com/stories/clune-construction-tops-out-data-center-project-in-northlake/,,,,2026-09-08
contractor_for,DPR Construction,Meta,"General contractor for Meta Fort Worth, TX (170-acre, 2.5M+ SF campus), Meta Mesa, AZ ($1B, five-building 2.5M SF greenfield campus), Meta Henrico/Sandston, VA (130-acre White Oak Tech Park), and four data halls + network building at Meta Richland Parish, LA (2025-) | GC for Meta Fort Worth TX campus (170 acres, 2.5M sq ft, ~$1.5B, 2015-2023); GC for Meta Mesa AZ ($1B, five-building 2.5M sq ft campus, completion 2026); JV with Turner and Mortenson on Meta Richland Parish LA AI campus (2,250 acres, 4M sq ft, $10B+, 2024-2030); earlier Meta work in Prineville OR, Virginia, Tennessee.",ongoing,high,links from original research round,7,https://www.dpr.com/projects/facebook-fort-worth-data-center,https://www.dpr.com/projects/facebook-mesa-data-center,https://www.dpr.com/projects/meta-henrico-data-center,https://www.dpr.com/media/press-releases/louisiana-data-center | https://www.constructiondive.com/news/meta-dpr-arizona-data-center-mesa-phoenix/701776/ | https://www.dpr.com/projects/meta-richland-parish-data-center | https://www.prnewswire.com/news-releases/dpr-brings-mission-critical-expertise-to-meta-ai-data-center-in-louisiana-302330618.html,2026-09-08
contractor_for,DPR Construction,Vantage,"General contractor for Vantage CA2 campus, Santa Clara, CA - multi-year phased site redevelopment delivering 600,000 SF of mission-critical space",ongoing,high,links from original research round,1,https://www.dpr.com/projects/vantage-ca2-data-center-campus,,,,2026-09-08
contractor_for,Fluor Corporation,TeraWulf,Limited notice to proceed for master planning and pre-construction on TeraWulf's large brownfield data center campus in North Central Kentucky (2025/26).,announced,high,links from original research round,1,https://www.fluor.com/market-reach/industries/technology/data-centers,,,,2026-09-08
contractor_for,Fortis Construction,Meta,"GC for Meta Cheyenne WY campus (Fortis' 7th Meta campus, announced 2024); GC for Meta Tulsa OK campus ($1B+, groundbreaking 2024); built Meta Singapore campus; earlier Meta campuses include Prineville OR.",ongoing programme,high,links from original research round,3,https://fortisconstruction.com/news/fortis-building-metas-cheyenne-campus/,https://fortisconstruction.com/project/meta-singapore-campus/,https://www.streetinsider.com/Reuters/Meta+breaks+ground+on+over+$1+billion+data+center+in+Oklahomas+Tulsa/26344769.html,,2026-09-08
contractor_for,Gilbane Building Company,Digital Realty,"Construction manager for Digital Realty Trust data center core & shell with powered-base-building infrastructure housing five data suites (steel frame, precast veneer); Gilbane DC work concentrated in Northeast/Mid-Atlantic.",completed,high,links from original research round,2,https://www.gilbaneco.com/projects/digital-realty-trust-data-center/,https://www.gilbaneco.com/project-markets/data-centers/,,,2026-09-08
contractor_for,Gray Construction,AWS,"Gray is constructing a $1.6B data center campus for Amazon Web Services in Canton (Madison County Mega Site), Mississippi, part of AWS's $10B+ two-campus Mississippi program; Gray's 2025 release says it oversees 1 GW+ of DC development across seven campuses and ranks No. 15 in ENR data center construction.",under way,high,links from original research round,3,https://www.prnewswire.com/news-releases/gray-strengthens-data-center-experience-amid-surging-market-302481601.html,https://www.gray.com/markets/data-centers/,https://baxtel.com/data-center/aws-madison-county-mega-site-campus,,2026-09-08
contractor_for,HITT Contracting,Corscale Data Centers,"Primary contractor for Corscale Gainesville Crossing 54 MW data center, Prince William County, VA (groundbreaking 2022) | GC on Corscale's 140+ acre Northern Virginia campus; first of several buildings topped out Oct 2024; campus to host 300 MW at completion.",ongoing,high,links from original research round,3,https://www.datacenterdynamics.com/en/news/corscale-breaks-ground-on-54mw-gainsville-crossing-facility-in-northern-virginia/,https://www.hitt.com/mission-critical/,https://www.hitt.com/news-hub/topping-out-mission-critical-projects/,,2026-09-08
contractor_for,HITT Contracting,Microsoft,"HITT is general contractor for Microsoft's Alviso datacenter campus in North San Jose, CA (Microsoft's first purpose-built, company-owned DC in San Jose): greenfield, 48 MW of critical capacity plus co-location, ops and admin space; groundbreaking announced June 10, 2026, completion slated 2028, ~600 construction jobs.",under way,high,links from original research round,3,https://www.hitt.com/news-hub/hitt-breaks-ground-microsoft-alviso-datacenter/,https://www.datacenterdynamics.com/en/news/microsoft-breaks-ground-on-alviso-data-center-campus-in-san-jose-california/,https://acppubs.com/CBE/article/D6DB92F3-hitt-contracting-breaks-ground-on-microsoft-alviso-data-center,,2026-09-08
contractor_for,HITT Contracting,QTS Data Centers,"General contractor (alongside Clayco) on QTS 615-acre Fayetteville, GA campus (up to 16 buildings, 6.6M SF) | GC for QTS Richmond VA campus - two 332,776 sq ft data center buildings erected as part of a larger campus (topped out 2024). | Long-running GC relationship: HITT and QTS have delivered 7M+ sq ft together, including two 332,776 sq ft buildings on QTS's Richmond, VA campus, a 320,000 sq ft / 18 MW QTS building in Northern Virginia, and multi-building 36 MW-per-building campus work for QTS near Portland (Hillsboro), OR.",ongoing,high,links from original research round,4,https://brightlio.com/data-centers-in-georgia/,https://www.hitt.com/news-hub/topping-out-mission-critical-projects/,https://q.com/resources/qts-construction-update-qa-with-hitt-contracting/,https://www.hitt.com/mission-critical/,2026-09-08
contractor_for,HITT Contracting,Rowan Digital Infrastructure,Reported as confirmed GC on Rowan's 300 MW data center campus (2026).,announced,medium,links from original research round,1,https://www.instagram.com/p/DWUstI7AXpN/,,,,2026-09-08
contractor_for,Haskell,AWS,"One of three GCs (with Yates and Gray Construction) selected by AWS for the $10B twin data center campuses in Madison County MS, completion targeted mid-2027.",under construction,high,links from original research round,2,https://www.constructionequipmentguide.com/several-top-regional-contractors-are-building-10b-twin-aws-data-centers-in-mississippi/65887,https://magnoliatribune.com/2024/09/08/construction-industry-steps-up-for-mississippis-grandest-project-aws/,,,2026-09-08
contractor_for,Hensel Phelps,Meta,"General contractor for Meta Kuna, ID data center ($800M) and Meta Montgomery, AL data center ($800M+); dedicated Meta program site | Awarded Meta Montgomery AL data center ($800M+); Hensel Phelps also lists confidential hyperscale campuses in AZ, WY (x2), WA and VA (x2).",ongoing,high,links from original research round,3,https://www.henselphelps.com/meta-formerly-the-facebook-company-awards-hensel-phelps-kuna-data-center/,https://www.henselphelps.com/meta-awards-hensel-phelps-montgomery-data-center/,https://meta.henselphelps.com/,,2026-09-08
contractor_for,Holder Construction,CloudHQ,"Construction management / general contractor on CloudHQ data center construction in Ashburn, Northern Virginia",ongoing,medium,links from original research round,1,https://dmc-education.com/2026/08/08/holder-construction-top-50-data-center-projects-in-usa-2026-cost-location-client-capacity-construction-details/,,,,2026-09-08
contractor_for,Holder Construction,Google,"GC for Google data center in Indiana (announced Jan 2025) and 'Google 7' data center, New Albany OH (city permit records name Holder as contractor); Holder reported as having built more hyperscale sq ft than any other North American GC.",ongoing programme,medium,links from original research round,3,https://www.datacenterknowledge.com/data-center-construction/new-data-center-developments-january-2025,https://buildermuse.com/commercial/the-top-20-data-center-construction-contractors/,https://dmc-education.com/2026/08/08/holder-construction-top-50-data-center-projects-in-usa-2026-cost-location-client-capacity-construction-details/,,2026-09-08
contractor_for,Holder Construction,Meta,"Meta named among Holder's hyperscale data center clients (dozens of mission-critical facilities delivered for Microsoft, Google and Meta); specific campuses undisclosed.",ongoing programme,medium,links from original research round,1,https://buildermuse.com/commercial/the-top-20-data-center-construction-contractors/,,,,2026-09-08
contractor_for,Holder Construction,Microsoft,"General contractor for Microsoft 515,000 SF multi-phase data center facility (completed 2014); Microsoft listed among Holder's hyperscale clients | Contractor for a 515,000 sq ft multi-phase Microsoft data center completed 2014; Microsoft listed among Holder's repeat hyperscale clients.",completed,medium,links from original research round,2,https://dmc-education.com/2026/08/08/holder-construction-top-50-data-center-projects-in-usa-2026-cost-location-client-capacity-construction-details/,https://buildermuse.com/commercial/the-top-20-data-center-construction-contractors/,,,2026-09-08
